"","seqnames","start","end","width","strand","gene_id","gene_source","gene_biotype","gene_name","symbol","root","characterized","cis_eqtl","pval_eqtl","cis_sqtl","pval_sqtl","ld","xpclr","fst"
"2038","8",142392309,142403203,10895,"-","Zm00001d011188","gramene","protein_coding","","",TRUE,FALSE,"8-137921063",3.90568606125652e-12,NA,NA,NA,11.705410322375,0.215990833333333
"2039","8",142982773,142983573,801,"-","Zm00001d011207","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,6.72584687875,0.212629444444444
"2040","8",142999025,143000704,1680,"+","Zm00001d011208","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,6.69267908133333,0.203451111111111
"2041","8",143020695,143027838,7144,"+","Zm00001d011210","gramene","protein_coding","lycopene epsilon cyclase1","lyce1",FALSE,TRUE,NA,NA,NA,NA,NA,6.69267908133333,0.199736166666667
"2042","8",143046789,143050596,3808,"+","Zm00001d011211","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,6.69267908133333,0.192867
"2043","8",143076291,143081577,5287,"-","Zm00001d011212","gramene","protein_coding","bHLH-transcription factor 77","bhlh77",FALSE,FALSE,NA,NA,NA,NA,NA,6.66817695733333,0.178735
"2044","8",148912004,148917649,5646,"-","Zm00001d011373","gramene","protein_coding","","",TRUE,FALSE,"8-144098095",3.52204812672512e-12,"8-144104111",3.07887906146337e-26,0.0749093780359946,11.1976887073333,0.220823333333333
"2045","8",148921873,148921945,73,"+","Zm00001d011374","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,11.1976887073333,0.220823333333333
"2046","8",148922950,148923022,73,"-","Zm00001d011375","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,11.1976887073333,0.220823333333333
"2047","8",148941529,148941843,315,"-","Zm00001d011376","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,11.1976887073333,0.220823333333333
"2048","8",148947109,148951347,4239,"-","Zm00001d011377","gramene","protein_coding","","aas13",TRUE,TRUE,"8-144262131",7.99655930900223e-17,NA,NA,NA,11.1976887073333,0.220823333333333
"2049","8",148976902,148979037,2136,"-","Zm00001d011378","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,9.97135366533333,0.189380333333333
"2050","8",150402349,150407215,4867,"+","Zm00001d011433","gramene","protein_coding","","",TRUE,FALSE,"8-145552669",5.43526282656714e-11,NA,NA,NA,7.547699022,0.185177
"2051","8",150411361,150411705,345,"+","Zm00001d011434","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,7.6815113185,0.183257333333333
"2052","8",150433596,150434378,783,"-","Zm00001d011435","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,9.293909525,0.189172
"2053","8",150438724,150441836,3113,"-","Zm00001d011436","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.1644487756,0.195600333333333
"2054","8",150443802,150443874,73,"-","Zm00001d011437","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.1644487756,0.195600333333333
"2055","8",150482983,150484456,1474,"+","Zm00001d011438","gramene","protein_coding","anthocyaninless4","",TRUE,FALSE,NA,NA,NA,NA,NA,11.9147232738889,0.2085958
"2056","8",150500202,150502967,2766,"-","Zm00001d011441","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,12.2633682988,0.2125105
"2057","8",150519246,150520878,1633,"-","Zm00001d011442","gramene","protein_coding","","pme33",FALSE,TRUE,NA,NA,NA,NA,NA,12.0292810966364,0.214934
"2058","8",150523556,150525523,1968,"-","Zm00001d011443","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,12.2004786936,0.2181185
"2059","8",150552450,150556599,4150,"+","Zm00001d011444","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,11.6254480372857,0.214403142857143
"2060","8",150552979,150561519,8541,"-","Zm00001d011445","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,11.6254480372857,0.214403142857143
"2061","8",150561818,150568628,6811,"-","Zm00001d011446","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,11.0831166403333,0.212489
"2062","8",152510905,152512060,1156,"+","Zm00001d011497","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.7485344215,0.204251
"2063","8",152525890,152527647,1758,"-","Zm00001d011498","gramene","protein_coding","phosphate transporter protein6","pht6",FALSE,TRUE,NA,NA,NA,NA,NA,10.7485344215,0.204251
"2064","8",153565171,153568905,3735,"-","Zm00001d011527","gramene","protein_coding","WRKY-transcription factor 42","wrky42",TRUE,FALSE,"8-148581957",2.04408117569726e-12,NA,NA,NA,7.6274275615,0.21268675
"2065","8",153624475,153624624,150,"-","ENSRNA049475437","Ensembl_Plants","snRNA","U4","",FALSE,FALSE,NA,NA,NA,NA,NA,7.451968814625,0.2476489
"2066","8",153625010,153627475,2466,"+","Zm00001d011528","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.451968814625,0.2476489
"2067","8",153628391,153628786,396,"-","Zm00001d011529","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.451968814625,0.2476489
"2068","8",153644673,153644746,74,"+","Zm00001d011530","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.5029358384,0.2459661
"2069","8",153644945,153649405,4461,"-","Zm00001d011531","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,7.5029358384,0.2459661
"2070","8",153672058,153703021,30964,"+","Zm00001d011532","gramene","protein_coding","","",TRUE,FALSE,"8-148721791",3.9807520774165e-18,NA,NA,NA,13.7434768913846,0.238653714285714
"2071","8",153698575,153703961,5387,"-","Zm00001d011533","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,14.8877294758182,0.221988
"2072","8",153717172,153718808,1637,"-","Zm00001d011534","gramene","protein_coding","","",TRUE,FALSE,"8-148793310",1.72391321027112e-11,NA,NA,NA,18.4481721211,0.20013175
"2073","8",153750338,153752692,2355,"-","Zm00001d011535","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,34.9723529663,0.2370052
"2074","8",153754155,153756490,2336,"-","Zm00001d011536","gramene","protein_coding","","",TRUE,FALSE,"8-148795587",1.75316367188196e-17,NA,NA,NA,34.9723529663,0.2370052
"2075","8",153797627,153801345,3719,"+","Zm00001d011537","gramene","protein_coding","WUSCHEL related homeobox 9a","wox9a",FALSE,TRUE,NA,NA,NA,NA,NA,47.3943042631429,0.242269166666667
"2076","8",153954755,153956414,1660,"+","Zm00001d011540","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.6733466249829,0.321534833333333
"2077","8",153955691,153971609,15919,"-","Zm00001d011541","gramene","protein_coding","","",TRUE,FALSE,"8-149000836",4.86293211262265e-17,"8-148967623",1.59088527060377e-21,0.445022014719481,11.9781142921563,0.298785625
"2078","8",154129779,154130258,480,"-","Zm00001d011543","gramene","protein_coding","","umc2199",TRUE,FALSE,NA,NA,NA,NA,NA,11.6274866462222,0.187078625
"2079","8",154159006,154159078,73,"+","Zm00001d011544","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.0590946811667,0.187078625
"2080","8",154159682,154159754,73,"-","Zm00001d011545","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.0590946811667,0.187078625
"2081","8",154161183,154183158,21976,"-","Zm00001d011546","gramene","protein_coding","","mybr108",FALSE,FALSE,NA,NA,NA,NA,NA,9.0181706652,0.188063
"2082","8",154934544,154938908,4365,"-","Zm00001d011581","gramene","protein_coding","","pco096955",TRUE,FALSE,"8-149939528",3.73618947367052e-22,"8-149901203",5.68788294156243e-192,0.842858983946363,6.969181034,0.185137
"2083","8",154963337,154964197,861,"-","Zm00001d011582","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.42768833825,0.21427975
"2084","8",154993373,154994236,864,"-","Zm00001d011583","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.30477737257143,0.213305142857143
"2085","8",155016277,155017224,948,"-","Zm00001d011584","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.08796762988889,0.216019333333333
"2086","8",155017528,155019848,2321,"+","Zm00001d011585","gramene","protein_coding","","",TRUE,FALSE,"8-149984682",5.45719796962498e-29,NA,NA,NA,8.08796762988889,0.216019333333333
"2087","8",155080732,155082781,2050,"+","Zm00001d011586","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.681653223,0.2108102
"2088","8",155088689,155089376,688,"+","Zm00001d011587","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.681653223,0.2108102
"2089","8",157105897,157112089,6193,"+","Zm00001d011638","gramene","protein_coding","","",TRUE,FALSE,NA,NA,"8-151793388",2.2420456924848e-19,NA,19.6441246191818,0.198466666666667
"2090","8",164231361,164231939,579,"+","Zm00001d011899","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.307873073,0.228345833333333
"2091","8",164238449,164244768,6320,"-","Zm00001d011900","gramene","protein_coding","","pco079656",TRUE,FALSE,"8-158924187",1.35504839777045e-11,"8-158927170",1.02014032134245e-62,0.0345844692692987,8.36751230216667,0.229838857142857
"2092","8",164246091,164251059,4969,"-","Zm00001d011901","gramene","protein_coding","","",TRUE,FALSE,"8-158935396",3.48618283758584e-11,"8-158933816",2.42207350523497e-22,0.283214425965653,8.40669793614286,0.237439625
"2093","8",164253205,164253871,667,"-","Zm00001d011902","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.40669793614286,0.237439625
"2094","8",164256281,164257564,1284,"+","Zm00001d011903","gramene","protein_coding","","",TRUE,FALSE,"8-158940547",1.62390887362225e-10,NA,NA,NA,8.40669793614286,0.237439625
"2095","8",164264227,164283829,19603,"+","Zm00001d011904","gramene","protein_coding","","",TRUE,FALSE,"8-158948235",2.08401509279642e-14,NA,NA,NA,8.40862546575,0.243832181818182
"2096","8",164289523,164290740,1218,"-","Zm00001d011906","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.40862546575,0.2482579
"2097","8",164291171,164292315,1145,"-","Zm00001d011907","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.58786728057143,0.250243555555556
"2098","8",164313713,164318410,4698,"-","Zm00001d011908","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,8.6395140638,0.253234285714286
"2099","8",164320543,164320833,291,"-","Zm00001d011909","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.61084469125,0.256908166666667
"2100","8",164325400,164325870,471,"-","Zm00001d011911","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.61084469125,0.256908166666667
"2101","8",167515702,167528413,12712,"+","Zm00001d012061","gramene","protein_coding","","",TRUE,FALSE,"8-162068041",1.39386558276783e-31,"8-161915119",9.49740942332451e-11,0.982232441471571,6.37732548131267,0.2055154
"2102","8",167534097,167534293,197,"-","ENSRNA049475492","Ensembl_Plants","snRNA","U2","",FALSE,FALSE,NA,NA,NA,NA,NA,6.37732548131267,0.2055154
"2103","8",167541167,167541802,636,"+","Zm00001d012063","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,6.37732548131267,0.195994
"2104","8",167543593,167547578,3986,"+","Zm00001d012064","gramene","protein_coding","","",TRUE,FALSE,"8-162087579",5.42941206645901e-44,NA,NA,NA,6.37732548131267,0.195994
"2105","8",167544090,167544162,73,"+","Zm00001d012065","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,6.37732548131267,0.195994
"2106","8",167544784,167544856,73,"-","Zm00001d012066","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,6.37732548131267,0.195994
"2107","8",167566134,167569229,3096,"+","Zm00001d012067","gramene","protein_coding","bHLH-transcription factor 55","bhlh55",TRUE,FALSE,NA,NA,NA,NA,NA,6.37732548131267,0.188236
"2108","8",169516096,169525048,8953,"+","Zm00001d012173","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,7.78074114133333,0.184558666666667
"2109","8",169547499,169551527,4029,"+","Zm00001d012175","gramene","protein_coding","","",TRUE,FALSE,"8-164076477",7.25825123558373e-45,"8-164099415",7.12713549988613e-49,0.182468257238201,7.76637377766667,0.184558666666667
"2110","8",169557355,169562468,5114,"+","Zm00001d012176","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.65632147,0.184558666666667
"2111","8",169573763,169577154,3392,"+","Zm00001d012177","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.65632147,0.184558666666667
"2112","8",172051538,172056127,4590,"-","Zm00001d012296","gramene","protein_coding","bZIP-transcription factor 75","bzip75",FALSE,FALSE,NA,NA,NA,NA,NA,30.670442237873,0.207716
"2113","8",172058782,172061399,2618,"-","Zm00001d012297","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,31.9792708404857,0.207716
"2114","8",172069342,172069414,73,"+","Zm00001d012299","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,31.9792708404857,0.207716
"2115","8",172071893,172071965,73,"-","Zm00001d012300","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,34.8870560428547,0.207716
"2116","8",172072955,172076143,3189,"-","Zm00001d012301","gramene","protein_coding","","",TRUE,FALSE,"8-166363410",9.74029065739549e-35,NA,NA,NA,34.8870560428547,0.207716
"2117","8",172078594,172079778,1185,"-","Zm00001d012302","gramene","protein_coding","","",TRUE,FALSE,"8-166423843",1.92717889400051e-16,NA,NA,NA,34.8870560428547,0.207716
"2118","8",172140280,172142915,2636,"+","Zm00001d012304","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,30.2216237798,0.210005
"2119","8",175931640,175934827,3188,"-","Zm00001d012516","gramene","protein_coding","WUSCHEL-related homeobox transcription factor 13b","wox13b",TRUE,FALSE,"8-170260340",2.31024702029823e-12,NA,NA,NA,7.8667101796,0.1934865
"2120","8",175969428,175975434,6007,"-","Zm00001d012517","gramene","protein_coding","","",TRUE,FALSE,"8-170300268",1.70892041123103e-26,NA,NA,NA,7.66678571457143,0.1934865
"2121","8",176004430,176009389,4960,"-","Zm00001d012518","gramene","protein_coding","phosphoglycerate mutase1","",TRUE,FALSE,NA,NA,NA,NA,NA,7.6080589374,0.192828
"2122","8",176311492,176316730,5239,"+","Zm00001d012536","gramene","protein_coding","","",TRUE,FALSE,"8-170635565",3.08767423946566e-22,"8-170636428",5.30825262253398e-16,0.76945084063701,12.7344097904732,0.19572
"2123","8",176319099,176327611,8513,"-","Zm00001d012537","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,12.0718909242818,0.19572
"2124","8",176375165,176376142,978,"+","Zm00001d012538","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.7279300231072,0.184605
"2125","9",4681922,4687585,5664,"+","Zm00001d044838","gramene","protein_coding","","",TRUE,FALSE,"9-5073703",2.86156166520875e-26,"9-5068740",2.67867866321491e-26,0.0203140757815875,6.249434601,0.184187
"2126","9",4689770,4691044,1275,"-","Zm00001d044839","gramene","protein_coding","","umc1867",FALSE,FALSE,NA,NA,NA,NA,NA,6.249434601,0.184187
"2127","9",4695258,4695936,679,"+","Zm00001d027052","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,6.249434601,0.184187
"2128","9",4763181,4763254,74,"+","Zm00001d044840","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.04080115025,0.196806
"2129","9",6281845,6286526,4682,"+","Zm00001d044877","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,12.4367499477257,0.209061857142857
"2130","9",6328420,6370299,41880,"+","Zm00001d044878","gramene","protein_coding","","",TRUE,FALSE,"9-6823765",6.95468498563879e-11,NA,NA,NA,14.3589081514655,0.218988
"2131","9",6453713,6455137,1425,"-","Zm00001d044880","gramene","protein_coding","","",TRUE,FALSE,"9-6998306",2.52696361816829e-15,NA,NA,NA,13.5130185615547,0.193215
"2132","9",6459515,6459898,384,"-","Zm00001d044881","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,13.5130185615547,0.193215
"2133","9",10620254,10622266,2013,"-","Zm00001d045028","gramene","protein_coding","","pco114058",TRUE,FALSE,"9-11234599",3.24890661840595e-31,NA,NA,NA,14.0406542963,0.223826
"2134","9",10624258,10628083,3826,"+","Zm00001d045029","gramene","protein_coding","","IDP1969",TRUE,TRUE,"9-11237888",2.01612950562409e-18,"9-11241992",3.90475070767868e-22,0.153493883868512,14.0406542963,0.223826
"2135","9",10640906,10641553,648,"-","Zm00001d045030","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,14.0973136192,0.272722
"2136","9",10645944,10646498,555,"-","Zm00001d045031","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,14.0973136192,0.272722
"2137","9",10656402,10661489,5088,"-","Zm00001d045034","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,13.7169108447273,0.296009166666667
"2138","9",10721546,10723719,2174,"-","Zm00001d045036","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,12.2437073032,0.3125919
"2139","9",10771542,10772770,1229,"-","Zm00001d045037","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,11.397897453102,0.244037222222222
"2140","9",10832838,10834164,1327,"+","Zm00001d045039","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,9.22800222312739,0.178936
"2141","9",12194663,12197108,2446,"+","Zm00001d045089","gramene","protein_coding","pentatricopeptide repeat protein2263","ppr2263",FALSE,TRUE,NA,NA,NA,NA,NA,6.3704514325,0.190506
"2142","9",12197761,12199911,2151,"-","Zm00001d045090","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,6.3704514325,0.190506
"2143","9",16243543,16247283,3741,"-","Zm00001d045212","gramene","protein_coding","bHLH-transcription factor 125","bhlh125",TRUE,FALSE,"9-16491885",2.7498470915903e-15,NA,NA,NA,7.09303474981277,0.215037
"2144","9",16249802,16255187,5386,"+","Zm00001d045213","gramene","protein_coding","","",TRUE,FALSE,"9-16497921",1.47536840284299e-45,NA,NA,NA,7.132397871873,0.215037
"2145","9",19416880,19434986,18107,"+","Zm00001d045353","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.750130341,0.22084375
"2146","9",19436350,19439284,2935,"+","Zm00001d045354","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,10.750130341,0.22084375
"2147","9",19441584,19442240,657,"-","Zm00001d045355","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,11.0601916162,0.2276092
"2148","9",19446246,19448998,2753,"-","Zm00001d045356","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,11.0601916162,0.2276092
"2149","9",19502359,19503229,871,"-","Zm00001d045357","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,11.9348186299,0.2577278
"2150","9",19517757,19531682,13926,"+","Zm00001d045358","gramene","protein_coding","","pco136657",TRUE,FALSE,"9-19610609",8.45891142337394e-12,NA,NA,NA,12.27647760475,0.269426083333333
"2151","9",19532789,19536828,4040,"+","Zm00001d045359","gramene","protein_coding","","mkk2",TRUE,TRUE,NA,NA,"9-19619254",4.52256850426463e-58,NA,12.3731365832,0.2845264
"2152","9",19551755,19552126,372,"+","Zm00001d045360","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,12.3418889003,0.2805493
"2153","9",19593649,19594014,366,"+","Zm00001d045361","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,11.7309238418,0.277405333333333
"2154","9",20086171,20089629,3459,"-","Zm00001d045377","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,19.870173352,0.210715
"2155","9",20099934,20101949,2016,"-","Zm00001d045378","gramene","protein_coding","AP2-EREBP-transcription factor 33","ereb33",FALSE,FALSE,NA,NA,NA,NA,NA,24.4738725,0.210963666666667
"2156","9",20170773,20183177,12405,"-","Zm00001d045379","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,28.438723186,0.228285909090909
"2157","9",20207709,20208497,789,"+","Zm00001d045380","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,26.3125238999,0.2269383
"2158","9",20209972,20216897,6926,"+","Zm00001d045381","gramene","protein_coding","","si687009g07",TRUE,FALSE,"9-20440916",5.31603631721467e-59,"9-20445612",1.59623509955563e-125,0.882397492958126,26.3125238999,0.224087636363636
"2159","9",20230899,20234937,4039,"-","Zm00001d045382","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,22.1455023954286,0.211469
"2160","9",20238190,20238493,304,"+","ENSRNA049477080","Ensembl_Plants","SRP_RNA","Plant_SRP","",FALSE,FALSE,NA,NA,NA,NA,NA,22.1455023954286,0.211469
"2161","9",20239477,20239781,305,"+","ENSRNA049477082","Ensembl_Plants","SRP_RNA","Plant_SRP","",FALSE,FALSE,NA,NA,NA,NA,NA,22.1455023954286,0.211469
"2162","9",20240100,20240395,296,"+","ENSRNA049477087","Ensembl_Plants","SRP_RNA","Plant_SRP","",FALSE,FALSE,NA,NA,NA,NA,NA,19.6156161463333,0.206302857142857
"2163","9",20241125,20246184,5060,"-","Zm00001d045383","gramene","protein_coding","deoxy xylulose synthase3","dxs3",TRUE,TRUE,NA,NA,NA,NA,NA,19.6156161463333,0.206302857142857
"2164","9",20246525,20250932,4408,"+","Zm00001d045384","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,19.6156161463333,0.206302857142857
"2165","9",20249988,20250656,669,"-","Zm00001d045385","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,19.6156161463333,0.206302857142857
"2166","9",20254761,20257061,2301,"-","Zm00001d045386","gramene","protein_coding","","",TRUE,FALSE,"9-20468744",3.55581559502706e-18,NA,NA,NA,17.5140235632,0.2022445
"2167","9",23488587,23492356,3770,"-","Zm00001d045474","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,8.88836515322785,0.2509906
"2168","9",23614389,23615400,1012,"+","Zm00001d045475","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,8.03086576433333,0.189455666666667
"2169","9",23630223,23631293,1071,"+","Zm00001d045476","gramene","protein_coding","","TIDP9202",TRUE,FALSE,"9-23748812",4.25586552994457e-64,"9-23750499",2.82189990168213e-24,0.821988712214658,6.163431417,0.179094
"2170","9",23631215,23636103,4889,"-","Zm00001d045477","gramene","protein_coding","BBR/BPC-transcription factor 4","bbr4",TRUE,FALSE,NA,NA,NA,NA,NA,6.163431417,0.179094
"2171","9",27404603,27405698,1096,"-","Zm00001d045586","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.678167002,0.199226285714286
"2172","9",27423699,27425201,1503,"-","Zm00001d045589","gramene","protein_coding","GRAS-transcription factor 32","gras32",TRUE,FALSE,"9-27349225",5.07649764472777e-10,NA,NA,NA,10.6358252516,0.207687666666667
"2173","9",27537950,27546688,8739,"-","Zm00001d045590","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,13.4147177177,0.19792
"2174","9",27929973,27931359,1387,"+","Zm00001d045595","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.81160809901657,0.183675
"2175","9",28028596,28031674,3079,"+","Zm00001d045596","gramene","protein_coding","","",TRUE,FALSE,NA,NA,NA,NA,NA,6.4544168155,0.184106333333333
"2176","9",28031820,28047755,15936,"-","Zm00001d045597","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,6.4544168155,0.185813714285714
"2177","9",28060153,28063330,3178,"+","Zm00001d045598","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,6.4544168155,0.189874625
"2178","9",28082328,28086696,4369,"+","Zm00001d045599","gramene","protein_coding","","skus12",TRUE,TRUE,"9-28019632",2.06024956869522e-13,NA,NA,NA,6.4544168155,0.1916197
"2179","9",33746028,33749898,3871,"+","Zm00001d045695","gramene","protein_coding","","",TRUE,FALSE,"9-33338958",2.35839385974462e-10,NA,NA,NA,12.226210813,0.19771825
"2180","9",33750126,33754020,3895,"-","Zm00001d045696","gramene","protein_coding","","",TRUE,FALSE,"9-33345568",9.44141558847279e-19,NA,NA,NA,12.8463969225,0.19771825
"2181","9",33759999,33760972,974,"+","Zm00001d045697","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,13.294568265,0.2066484
"2182","9",33792140,33792460,321,"+","Zm00001d045698","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,14.0271761205,0.222618857142857
"2183","9",43387648,43389074,1427,"-","Zm00001d045845","gramene","protein_coding","","TIDP2769",TRUE,FALSE,"9-43294597",3.83872379103091e-25,NA,NA,NA,9.1992819125,0.2205625
"2184","9",43395025,43397774,2750,"+","Zm00001d045846","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,9.87456617066667,0.233921
"2185","9",43405255,43409176,3922,"-","Zm00001d045847","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,10.21612368225,0.25011775
"2186","9",43410426,43459256,48831,"-","Zm00001d045848","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,9.460612311375,0.284914555555556
"2187","9",43459576,43459777,202,"+","Zm00001d027085","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,9.460612311375,0.284914555555556
"2188","9",43464382,43465872,1491,"-","Zm00001d045849","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,9.09808569133333,0.2876992
"2189","9",43689649,43690116,468,"-","Zm00001d045852","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,12.7786473668182,0.224436363636364
"2190","9",43767383,43769421,2039,"-","Zm00001d045853","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,9.015781392,0.201220857142857
"2191","9",47371517,47372109,593,"+","Zm00001d027093","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.66177490366667,0.2908235
"2192","9",47372375,47372455,81,"-","Zm00001d045922","gramene","tRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.66177490366667,0.2908235
"2193","9",47419104,47419752,649,"+","Zm00001d027094","gramene","lincRNA","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.67931720744444,0.310012444444444
"2194","9",47423416,47424504,1089,"-","Zm00001d045924","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.776581652875,0.310245875
"2195","9",47425489,47428266,2778,"-","Zm00001d045925","gramene","protein_coding","","",FALSE,FALSE,NA,NA,NA,NA,NA,7.776581652875,0.310245875
"2196","9",47429464,47433273,3810,"+","Zm00001d045926","gramene","protein_coding","","cl19095_1",TRUE,FALSE,"9-46517087",3.27067101709584e-11,NA,NA,NA,7.776581652875,0.310245875
"2197","9",47487176,47490826,3651,"+","Zm00001d045927","gramene","protein_coding","","dgatii2",TRUE,TRUE,"9-46626627",2.17590161683986e-47,NA,NA,NA,7.6760396085,0.283998
